Date,Title,Tickers,Sentiment,Global Sentiment,Pct_Change
2010-08-25, 10-Year Treasury Yields Unchanged at 0.63%,"[""['^TNX']""]",{'^TNX': 1},1,{'^TNX': 0.015606255782771417}
2010-08-25," Gold Price Stands at $1,717.27 an Ounce in Recent Trading","[""['GLD']""]",{'GLD': 1},1,{'GLD': 0.008308408066874051}
2010-08-26,S&P 500 Drops to Seven-Week Low Amid Economic Recovery Concerns,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.006702056011137825}
2010-08-26,U.S. Treasury Yields Fall Following $29 Billion Auction of Seven-Year Debt,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.007684786454732473}
2010-08-26,Dollar Weakens Against Major Currencies as Oil Prices Rise,"[""['DXY', 'CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.011583066825272326}
2010-08-26,Spanish Court Ruling on Tax Collection Methods Sparks Deficit Cut Concerns,"[""['EWP']""]",{'EWP': 0},0,{'EWP': -0.00027671108769333763}
2010-08-26,"U.S. Jobless Claims Fall More Than Expected to 473,000","[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.006702056011137825}
2010-08-26,U.S. GDP Growth Expected to Slow to 1.4% in Second Quarter,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.006702056011137825}
2010-08-26,Fed Chairman Bernanke to Discuss Economic Outlook at Jackson Hole Symposium,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.006702056011137825}
2010-08-26,Birinyi Associates Cuts S&P 500 Year-End Forecast by 7.5%,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.006702056011137825}
2010-08-26, Spanish Government Faces Tax Revenue Delays After Court Ruling,"[""['EWP']""]",{'EWP': 0},0,{'EWP': -0.00027671108769333763}
2010-08-26, MSCI World Index Trims Gains Amid Global Market Volatility,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': -0.0035669520548156086}
2010-08-26, Yen and Dollar Depreciate as Zinc and Copper Prices Rise,"[""['JPY=X', 'USD=X', 'HG=F', 'ZS=F']""]","{'JPY=X': 1, 'HG=F': 1, 'ZS=F': 1}",1,"{'JPY=X': 0.006011032522312609, 'HG=F': 0.02943010459677864, 'ZS=F': 0.0129999999999999}"
2010-08-26, Russian Micex Index and South African Rand Strengthen on Commodity Price Rise,"[""['MICEX', 'EZA']""]",{'EZA': 0},0,{'EZA': 0.004709507023972881}
2010-08-27,Stocks and Commodities Surge as Bernanke Commits to Economic Recovery,"[""['^GSPC', '^DJI', '^IXIC', 'GC=F']""]","{'^GSPC': 1, '^DJI': 1, '^IXIC': 1, 'GC=F': 0}",1,"{'^GSPC': 0.01658676839931239, '^DJI': 0.016507506892837975, '^IXIC': 0.01649129526855586, 'GC=F': 0.0004856528849608299}"
2010-08-27,"S&P 500 Rises 1.7%, Reducing Weekly Decline","[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.01658676839931239}
2010-08-27,Ten-Year Treasury Yields Jump 17 Basis Points,"[""['^TNX']""]",{'^TNX': 1},1,{'^TNX': 0.06122443917254339}
2010-08-27,Yen Weakens Amid Japanese Prime Minister's Efforts to Curb Rally,"[""['EWJ']""]",{'EWJ': 1},1,{'EWJ': 0.012765977971439524}
2010-08-27,U.S. GDP Growth in Q2 Exceeds Economist Estimates,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.015490063129497189}
2010-08-27,Bernanke Indicates Fed Willing to Use Unconventional Measures if Necessary,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.015490063129497189}
2010-08-27,"Stoxx Europe 600 Index Climbs, Reducing Weekly Loss","[""['^STOXX']""]",{'^STOXX': 1},1,{'^STOXX': 0.006368963090537694}
2010-08-27,Royal Vopak NV Shares Rally After Profit Outlook Increase,"[""['VPK.AS']""]",{'VPK.AS': 1},1,{'VPK.AS': 0.07251264475903163}
2010-08-27,"Airbus A350 Production Targets Cut, Shares Slide","[""['AIR.PA']""]",{'AIR.PA': -1},-1,{'AIR.PA': -0.031476298188002905}
2010-08-27, Fairfax Media Ltd. and ICBC Shares Jump on Earnings Beat,"[""['FXJ.AX', '1398.HK']""]","{'FXJ.AX': 1, '1398.HK': 1}",1,"{'FXJ.AX': 0.044117275398059874, '1398.HK': 0.012544851554393777}"
2010-08-27, German 30-Year Bond Yields Rise Post-Bernanke Speech,"[""['EWG']""]",{'EWG': 1},1,{'EWG': 0.0176344421597896}
2010-08-27, Yen Drops Against Dollar and Euro Following Kan's Comments,"[""['FXY', 'FXE', 'UUP']""]","{'FXY': -1, 'FXE': 0, 'UUP': 1}",0,"{'FXY': -0.010999325792584003, 'FXE': 0.00031537110444812555, 'UUP': 0.0016645032738398235}"
2010-08-27," Oil Prices Rebound, Increasing by 2.5%","[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.024672812752653428}
2010-08-30,U.S. Stocks Drop as Personal Income Growth Underwhelms,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.014504904169011179}
2010-08-30,Treasuries Rally Amid Economic Growth Concerns,"[""['^TNX']""]",{'^TNX': -1},-1,{'^TNX': -0.04034686128048037}
2010-08-30,Yen Strengthens Against Major Currencies,"[""['EWJ']""]",{'EWJ': 0},0,{'EWJ': -0.0031514589829916284}
2010-08-30,S&P 500 Suffers Losses Led by Financial and Consumer Sectors,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.014504904169011179}
2010-08-30,Bank of America and Intel Corp. Drive Dow Jones Decline,"[""['BAC', 'INTC', 'DJI']""]","{'BAC': -1, 'INTC': -1}",-1,"{'BAC': -0.025316342947388604, 'INTC': -0.022318776330900847}"
2010-08-30,Citigroup Inc. Shares Fall After Analyst Expresses Trust Concerns,"[""['C']""]",{'C': -1},-1,{'C': -0.02393637967870288}
2010-08-30,"U.S. Disposable Incomes Decline, Threatening Consumer Spending","[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.015789465722802487}
2010-08-30,Global M&A Activity Rises 25% Year-Over-Year,"[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.015789465722802487}
2010-08-30,Intel Acquires Infineon's Wireless Unit for $1.4 Billion,"[""['INTC', 'IFNNY']""]","{'INTC': -1, 'IFNNY': -1}",-1,"{'INTC': -0.022318776330900847, 'IFNNY': -0.06397306716873552}"
2010-08-30, Sanofi-Aventis Proposes $18.5 Billion Bid for Genzyme Corp.,"[""['SNY']""]",{'SNY': -1},-1,{'SNY': -0.010027777472217392}
2010-08-30, Posco to Purchase Daewoo International Corp. for $2.8 Billion,"[""['PKX', 'DWI']""]",{'PKX': 0},0,{'PKX': -0.010466140273701185}
2010-08-30, U.S. Treasuries on Track for Fifth Monthly Gain,"[""['^TNX']""]",{'^TNX': -1},-1,{'^TNX': -0.04034686128048037}
2010-08-30, German Bonds Yield Near Record Low,"[""['EWG']""]",{'EWG': -1},-1,{'EWG': -0.020896846610077846}
2010-08-30, Bank of Japan's Credit-Easing Measures Fail to Weaken Yen,"[""['EWJ']""]",{'EWJ': 0},0,{'EWJ': -0.0031514589829916284}
2010-08-30, Japan Announces $10.8 Billion Stimulus Plan,"[""['EWJ']""]",{'EWJ': 0},0,{'EWJ': -0.0031514589829916284}
2010-08-30, Copper Reaches Four-Month High on New York Mercantile Exchange,"[""['HG=F']""]",{'HG=F': 1},1,{'HG=F': 0.01456599988135765}
2010-08-30, Oil Prices Dip Below $75 a Barrel,"[""['CL=F']""]",{'CL=F': 0},0,{'CL=F': -0.006252510737685402}
2010-08-30, Bernanke Commits to Safeguarding Economic Recovery,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.014504904169011179}
2010-08-30, Consumer Spending Growth Expected to Slow,"[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.015789465722802487}
2010-08-30, Credit Default Swaps Rise as Investor Confidence Wanes,"[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.015789465722802487}
2010-08-30, Wheat and Corn Prices Surge on Supply Concerns,"[""['WEAT', 'CORN']""]",{'CORN': 1},1,{'CORN': 0.01441318068260311}
2010-08-31,Treasuries Rally as Fed Highlights Economic Recovery Risks,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.000390794428747121}
2010-08-31,"Oil Prices Decline, Falling Below $72 a Barrel","[""['CL=F']""]",{'CL=F': -1},-1,{'CL=F': -0.037215513960771274}
2010-08-31,"S&P 500 Index Recovers, August Losses Reduced to 4.7%","[""['SPY']""]",{'SPY': 0},0,{'SPY': 0.0}
2010-08-31,Dollar Fluctuates Against Euro and Yen Following Fed Minutes,"[""['UUP', 'FXE', 'FXY']""]","{'UUP': 0, 'FXE': 0, 'FXY': 1}",0,"{'UUP': -0.0008284185392241072, 'FXE': 0.00031684910228113594, 'FXY': 0.0061480763124466264}"
2010-08-31,U.S. Equities React to Fed's Quantitative Easing Speculations,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.000390794428747121}
2010-08-31,AT&T and JPMorgan Chase Lead Dow Jones Industrial Average Higher,"[""['T', 'JPM']""]","{'T': 1, 'JPM': 1}",1,"{'T': 0.01502090302562431, 'JPM': 0.01422629824575905}"
2010-08-31,"Consumer Confidence Index Rebounds, Suggesting Economic Stability","[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.000390794428747121}
2010-08-31,Home Prices in 20 U.S. Cities Rise More Than Expected,"[""['SPY']""]",{'SPY': 0},0,{'SPY': 0.0}
2010-08-31,U.S. Banks Report Highest Quarterly Profit in Nearly Three Years,"[""['XLF']""]",{'XLF': 1},1,{'XLF': 0.008928598145929723}
2010-08-31, 10-Year Treasury Yield Sees Largest Monthly Drop Since 2008,"[""['^TNX']""]",{'^TNX': -1},-1,{'^TNX': -0.026719086900899525}
2010-08-31," German Bunds Rally, Marking Best Month Since November 2008","[""['EWG']""]",{'EWG': 1},1,{'EWG': 0.00520549760247091}
2010-08-31," Credit Index Rises, Indicating Worsening Investor Confidence","[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0020372379656612427}
2010-08-31, Soybean and Corn Prices Drop on Slowing Demand,"[""['ZS=F', 'ZC=F']""]","{'ZS=F': -1, 'ZC=F': 0}",-1,"{'ZS=F': -0.00982318271119842, 'ZC=F': -0.002350176263219761}"
2010-08-31, Copper Futures Experience Largest Drop Since Early August,"[""['HG=F']""]",{'HG=F': -1},-1,{'HG=F': -0.015235875812774746}
2010-09-01,Global Stocks Surge on U.S. and China Manufacturing Growth,"[""['SPY', 'MCHI']""]",{'SPY': 1},1,{'SPY': 0.02991152075523007}
2010-09-01,Treasuries Fall as Economic Optimism Rises,"[""['^TNX']""]",{'^TNX': 1},1,{'^TNX': 0.04238999562145285}
2010-09-01,Copper and Aluminum Prices Rally Over 2.4 Percent,"[""['HG=F', 'ALI=F']""]",{'HG=F': 1},1,{'HG=F': 0.031984479596307125}
2010-09-01,Australian Dollar Strengthens on Economic Growth Data,"[""['EWA']""]",{'EWA': 1},1,{'EWA': 0.055555489315010975}
2010-09-01,S&P 500 Recovers from August Losses with 3 Percent Jump,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.02991152075523007}
2010-09-01,Manufacturing Expansion Eases Fears of Global Economic Slowdown,"[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.03074939695185286}
2010-09-01,"U.S. Companies Unexpectedly Cut 10,000 Jobs in August","[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.02991152075523007}
2010-09-01,Corporate Credit Risk Indicator in U.S. Drops for First Time This Week,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.029504621333996228}
2010-09-01, European Stocks Climb; Mining Companies Lead the Advance,"[""['VGK', 'XME']""]","{'VGK': 1, 'XME': 1}",1,"{'VGK': 0.03950647011470587, 'XME': 0.040504171735188166}"
2010-09-01, MSCI Asia Pacific and Emerging Markets Indexes Gain on Manufacturing Data,"[""['ACWI', 'EEM']""]","{'ACWI': 1, 'EEM': 1}",1,"{'ACWI': 0.03074939695185286, 'EEM': 0.03519716546756779}"
2010-09-01, Swiss Franc Depreciates; Australian Dollar Rises Against Major Currencies,"[""['EWL', 'EWA']""]","{'EWL': 1, 'EWA': 1}",1,"{'EWL': 0.02549838940324567, 'EWA': 0.055555489315010975}"
2010-09-01, S&P GSCI Commodity Index Records First Increase in a Week,"[""['SPGI']""]",{'SPGI': 1},1,{'SPGI': 0.03074106108666541}
2010-09-01, Crude Oil Prices Surge to $73.98 a Barrel,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.027669710008743298}
2010-09-01, Corn Prices Hit Highest Since June 2009 Amid U.S. Weather Concerns,"[""['CORN']""]",{'CORN': 1},1,{'CORN': 0.011197825972005138}
2010-09-01, Gold Prices Dip as Equities Rebound Reduces Safe-Haven Demand,"[""['GLD', 'ACWI']""]","{'GLD': 0, 'ACWI': 1}",1,"{'GLD': -0.0031946214269242823, 'ACWI': 0.03074939695185286}"
2010-09-02,U.S. Stocks Rise Following Unexpected Jump in Home Sales,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.009312020623603035}
2010-09-02,Treasuries Fall as Economic Data Signals Recovery,"[""['^TNX']""]",{'^TNX': 1},1,{'^TNX': 0.017815648144411833}
2010-09-02,Oil Prices Advance After Gulf of Mexico Platform Explosion,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.015018169746432886}
2010-09-02,Swiss Franc Nears Parity with U.S. Dollar for First Time This Year,"[""['CHF=X', 'USD=X']""]",{'CHF=X': 0},0,{'CHF=X': 0.0006507560323039119}
2010-09-02,"U.S. Jobless Claims Drop, Beating Economists' Forecasts","[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.009080835857702363}
2010-09-02,S&P 500 Sees Largest Two-Day Gain Since July,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.009080835857702363}
2010-09-02,Consumer and Industrial Sectors Lead Gains in S&P 500,"[""['XLY', 'XLI']""]","{'XLY': 1, 'XLI': 1}",1,"{'XLY': 0.018571838903270965, 'XLI': 0.012623604264337507}"
2010-09-02,U.S. Treasury to Auction $13 Billion in 30-Year Bonds,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.009080835857702363}
2010-09-02, Corporate Credit Risk Drops to Two-Week Low in U.S.,"[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.01158788872122174}
2010-09-02, MSCI Asia Pacific and Emerging Market Indexes Climb,"[""['ACWI', 'EEM']""]","{'ACWI': 1, 'EEM': 0}",1,"{'ACWI': 0.01158788872122174, 'EEM': 0.0016879034657586445}"
2010-09-02, U.S. Dollar Weakens Against Major Peers; Swiss Franc and Pound Fluctuate,"[""['UUP', 'FXF']""]","{'UUP': 0, 'FXF': 1}",1,"{'UUP': -0.0008357706893961092, 'FXF': 0.0023515449115005804}"
2010-09-02, Crude Oil Rebounds to $75.02 a Barrel Amid Supply Concerns,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.015018169746432886}
2010-09-02, Commodity Bets Surge to Pre-Lehman Collapse Levels,"[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.01158788872122174}
2010-09-02, Gold Price Increases on Alternative Asset Demand Amid Equity Risks,"[""['GLD']""]",{'GLD': 1},1,{'GLD': 0.004930548624238806}
2010-09-02, Nickel and Lead Prices Surge on Supply Shortage Predictions,"[""['JJN', 'LD']""]",{'LD': 1},1,{'LD': 0.01920904872079765}
2010-09-03,Stocks Rally as S&P 500 Records Biggest Weekly Gain Since July,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.012971536414210227}
2010-09-03,Treasuries and Dollar Fall Post Positive Employment Report,"[""['^TNX', 'UUP']""]","{'^TNX': 1, 'UUP': -1}",0,"{'^TNX': 0.029680391187911548, 'UUP': -0.005018736396355417}"
2010-09-03,"Private Payrolls Growth Fuels Economic Optimism, Avoids Recession Fears","[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.008774148207189025}
2010-09-03,"Global Equities Add $1.2 Trillion in Value, Dow Erases 2010 Losses","[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.008774148207189025}
2010-09-03,U.S. Non-Manufacturing Business Index Declines in August,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.013219002387319545}
2010-09-03,"Private Jobs Increase Exceeds Forecast, Easing Unemployment Concerns","[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.008774148207189025}
2010-09-03,Financial and Technology Sectors Lead S&P 500 Industry Gains,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.012971536414210227}
2010-09-03,U.S. Investor Optimism Rebounds from 17-Month Low,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.012971536414210227}
2010-09-03,S&P 500 Rebounds from Worst August in Nine Years,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.012971536414210227}
2010-09-03, U.S. Bond Market Signals Low Likelihood of Recession,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.012971536414210227}
2010-09-03," Corporate Credit Risk Falls, Indicating Improved Investor Confidence","[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.008774148207189025}
2010-09-03, Emerging Markets Projected to Outperform Developed Nations,"[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.01179587366426893}
2010-09-03," Dollar, Yen, and Franc Weaken Amidst Shift to Riskier Assets","[""['UUP', 'FXY', 'FXF']""]","{'UUP': -1, 'FXY': 0, 'FXF': -1}",-1,"{'UUP': -0.005018736396355417, 'FXY': -0.0021271165029913552, 'FXF': -0.004589970314815117}"
2010-09-03, Wheat and Corn Prices Surge Due to Dim Supply Outlook,"[""['CORN', 'WEAT']""]",{'CORN': 1},1,{'CORN': 0.038913111982353366}
2010-09-03, Crude Oil Prices May Fall as U.S. Refineries Enter Maintenance Season,"[""['CL=F', '^GSPC']""]","{'CL=F': 0, '^GSPC': 1}",1,"{'CL=F': -0.005598482907745228, '^GSPC': 0.013219002387319545}"
2010-09-06,Global Stocks Hit Four-Week High Amid Economic Growth Optimism,"[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.008774148207189025}
2010-09-06,Industrial Metals Rally as Economic Prospects Improve,"[""['XME']""]",{'XME': 1},1,{'XME': 0.010786017908529288}
2010-09-06,European Bonds Recover After Three Days of Losses,"[""['EXSA.DE']""]",{'EXSA.DE': 0},0,{'EXSA.DE': 0.0022745897536344817}
2010-09-06,"MSCI World Index Climbs, S&P 500 Futures See Gains","[""['URTH', 'SPY']""]",{'SPY': 1},1,{'SPY': 0.012971536414210227}
2010-09-06,"Brazil's Bovespa Index Advances, German Bunds and U.K. Gilts Rise","[""['EWZ', 'EWG']""]","{'EWZ': 0, 'EWG': 1}",1,"{'EWZ': -0.002682855454231192, 'EWG': 0.012357952183089882}"
2010-09-06,"Copper and Nickel Prices Increase, Oil Prices Decline","[""['HG=F', 'NI=F', 'CL=F']""]","{'HG=F': 0, 'CL=F': 0}",0,"{'HG=F': 0.0015768573204211211, 'CL=F': -0.005598482907745228}"
2010-09-06,U.K. Factory Production Grows at Record Pace in Q3,"[""['EWU']""]",{'EWU': 1},1,{'EWU': 0.014166411080648977}
2010-09-06,G20 Nations Confident in Moderate Global Recovery,"[""['ACWI']""]",{'ACWI': 1},1,{'ACWI': 0.008774148207189025}
2010-09-06,S&P 500 Index Up 3.75% on Positive Economic Reports,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.013219002387319545}
2010-09-06, German Utilities E.ON AG and RWE AG Shares Climb After Nuclear Extension Deal,"[""['EOAN.DE', 'RWE.DE']""]","{'EOAN.DE': 1, 'RWE.DE': 1}",1,"{'EOAN.DE': 0.01788058496463507, 'RWE.DE': 0.018410516511712327}"
2010-09-06, GN Store Nord A/S Shares Surge After Tribunal Award,"[""['GN.CO']""]",{'GN.CO': 1},1,{'GN.CO': 0.08018872375740171}
2010-09-06," German 10-Year Bond Yields Attract Investors, Yields Decline","[""['EWG']""]",{'EWG': 1},1,{'EWG': 0.012357952183089882}
2010-09-06, Technology Stocks Lead Gains in MSCI Asia Pacific Index,"[""['AAXJ']""]",{'AAXJ': 1},1,{'AAXJ': 0.008934860854593385}
2010-09-06, Samsung Electronics Co. May Invest $26 Billion in 2011,"[""['005930.KS']""]",{'005930.KS': 1},1,{'005930.KS': 0.024966965077775294}
2010-09-06, MSCI Emerging Markets Index Rises for Fourth Consecutive Day,"[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.01179587366426893}
2010-09-06," Jakarta Composite Index Reaches Record High, Other Emerging Markets Also Gain","[""['^JKSE']""]",{'^JKSE': 1},1,{'^JKSE': 0.01670862108275961}
2010-09-06, Chinese Yuan Strengthens Amid U.S.-China Economic Talks,"[""['CNY=X', 'SPY']""]","{'CNY=X': -1, 'SPY': 1}",0,"{'CNY=X': -0.00039727074576667576, 'SPY': 0.012971536414210227}"
2010-09-06, Brazilian Real and New Zealand Dollar Strengthen Against U.S. Dollar,"[""['BRL=X', 'NZD=X']""]","{'BRL=X': -1, 'NZD=X': -1}",-1,"{'BRL=X': -0.0376545094895937, 'NZD=X': -0.007213260241233255}"
2010-09-06, Euro Remains Steady Against U.S. Dollar,"[""['FXE', 'UUP']""]","{'FXE': 1, 'UUP': -1}",0,"{'FXE': 0.005478955765069626, 'UUP': -0.005018736396355417}"
2010-09-07,Global Stocks and Irish Bonds Fall Amid European Debt Concerns,"[""['ACWI', 'EIRL']""]","{'ACWI': -1, 'EIRL': 1}",0,"{'ACWI': -0.012805093152978397, 'EIRL': 0.006707780313860878}"
2010-09-07,Gold Reaches Record High and Yen Hits 15-Year Peak Versus Dollar,"[""['GLD', 'FXY']""]","{'GLD': 1, 'FXY': 1}",1,"{'GLD': 0.00689312599444758, 'FXY': 0.00767395579166541}"
2010-09-07,U.S. and German Bonds Rally as Investors Seek Safe Havens,"[""['SPY', 'EWG']""]","{'SPY': -1, 'EWG': -1}",-1,"{'SPY': -0.011272604757242122, 'EWG': -0.020507776112621}"
2010-09-07,"Greek, Portuguese, and Irish Bond Yields Soar to Record Spreads Over German Bunds","[""['GREK', 'PGAL', 'EIRL']""]",{'EIRL': 1},1,{'EIRL': 0.006707780313860878}
2010-09-07,European Banks Face More Capital Needs Amid Bond Holdings Concerns,"[""['EUFN']""]",{'EUFN': -1},-1,{'EUFN': -0.024201018895599558}
2010-09-07,"S&P 500 Ends Five-Day Winning Streak, Financial Stocks Lead Decline","[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.011471189788493708}
2010-09-07,Obama Proposes Tax Relief and Infrastructure Spending to Boost Economy,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.011471189788493708}
2010-09-07,Central Banks in Japan and Australia Signal Concern Over U.S. Growth,"[""['EWJ', 'EWA']""]","{'EWJ': 0, 'EWA': 0}",0,"{'EWJ': 0.0, 'EWA': -0.008920753283166105}"
2010-09-07,"German Factory Orders Unexpectedly Drop, Signaling Economic Slowdown","[""['EWG']""]",{'EWG': -1},-1,{'EWG': -0.020507776112621}
2010-09-07, European Bank Stress Tests Understate Sovereign Debt Holdings,"[""['VGK']""]",{'VGK': -1},-1,{'VGK': -0.021345216828058122}
2010-09-07," Corporate Credit Risk in U.S. Rises, Breaking Four-Day Falling Streak","[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.011272604757242122}
2010-09-07, Yen Strengthens as Investors Anticipate More U.S. Monetary Easing,"[""['FXY']""]",{'FXY': 1},1,{'FXY': 0.00767395579166541}
2010-09-07, Gold Futures Close at All-Time High on Comex in New York,"[""['GC=F']""]",{'GC=F': 1},1,{'GC=F': 0.006484228284392213}
2010-09-07, Copper and Crude Oil Prices Decline in New York Trading,"[""['HG=F', 'CL=F']""]","{'HG=F': 0, 'CL=F': 0}",0,"{'HG=F': -0.008587368380966853, 'CL=F': -0.0068364899016370995}"
2010-09-07," Emerging Markets Index Falls for First Time This Month, Led by Hungarian and Russian Stocks","[""['EEM']""]",{'EEM': -1},-1,{'EEM': -0.014513494821930428}
2010-09-08,Stocks Rebound as European Debt Concerns Ease,"[""['VGK']""]",{'VGK': 1},1,{'VGK': 0.011236095570952065}
2010-09-08,S&P 500 Gains 0.6 Percent Amidst Market Recovery,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.006438699367075529}
2010-09-08,"Portuguese and Polish Bond Demand Improves, Easing Recession Fears","[""['PGAL', 'EPOL', 'EZU']""]","{'EPOL': 1, 'EZU': 1}",1,"{'EPOL': 0.025785847167567155, 'EZU': 0.006620467758909676}"
2010-09-08,U.S. Treasuries Yield Rises as Recession Risk Diminishes,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.006438699367075529}
